race_code,Ｒ,場コード,距離,コース,頭数,クラス名,馬番,枠番,ketto_toroku_bango,馬名,年齢,性別,騎手,調教師,馬主(最新/仮想),斤量,オッズ,人気
2026062802010604,04,02,2600,17,16,703,02,1,2023102410,ブリックアブラック,03,1,横山琉人,高木登　,岡田　牧雄,570,0935,12
2026062802010604,04,02,2600,17,16,703,03,2,2023103522,フォーチュンローズ,03,2,佐々木大,上原佑紀,社台レースホース,550,0046,02
2026062802010604,04,02,2600,17,16,703,04,2,2023105874,ウインブリザード,03,1,岩田康誠,深山雅史,ウイン,570,0241,08
2026062802010604,04,02,2600,17,16,703,05,3,2023104671,ブッチギレ,03,1,遠藤汰月,栗田徹　,エスペランサ,540,1577,14
2026062802010604,04,02,2600,17,16,703,06,3,2023104926,アルタティール,03,1,長浜鴻緒,手塚貴久,ＤＭＭドリームクラブ,560,0853,11
2026062802010604,04,02,2600,17,16,703,07,4,2023104855,カノープス,03,2,原優介　,辻哲英　,杵臼牧場,550,2057,15
2026062802010604,04,02,2600,17,16,703,08,4,2023100217,ソルトハッピー,03,1,吉田隼人,荒川義之,杉浦　敏夫,570,0071,04
2026062802010604,04,02,2600,17,16,703,09,5,2023105881,ウインアトム,03,1,和田陽希,寺島良　,ウイン,540,0690,10
2026062802010604,04,02,2600,17,16,703,10,5,2023105322,ホウオウファミリー,03,1,舟山瑠泉,田中博康,小笹　芳央,560,0037,01
2026062802010604,04,02,2600,17,16,703,11,6,2023103901,ヴィラジョヴィス,03,2,小林美駒,小栗実　,ライオンレースホース,520,0098,06
2026062802010604,04,02,2600,17,16,703,12,6,2023101168,タビニュ,03,1,池添謙一,松尾卓哉,ゴドルフィン,570,0055,03
2026062802010604,04,02,2600,17,16,703,13,7,2023103461,ジングアップ,03,1,岩田望来,大竹正博,社台レースホース,570,0081,05
2026062802010604,04,02,2600,17,16,703,14,7,2023106079,ノリマル,03,1,丹内祐次,尾形和幸,中谷　典生,570,0100,07
2026062802010604,04,02,2600,17,16,703,15,8,2023100622,ティラユール,03,1,大久保友,北出成人,松本　俊廣,540,1009,13
2026062802010604,04,02,2600,17,16,703,16,8,2023103548,ダイナソーコー,03,1,武豊　　,藤岡健一,伊藤　弘人,570,0399,09
2026062802010605,05,02,1200,17,06,701,01,1,2024100176,ショパンコンクール,02,1,丹内祐次,岩戸孝樹,小菅　誠,550,0040,02
2026062802010605,05,02,1200,17,06,701,02,2,2024108226,シグレ,02,2,武豊　　,武英智　,ケーエスＨＤ,550,0013,01
2026062802010605,05,02,1200,17,06,701,03,3,2024104575,ウメヒナタ,02,2,佐々木大,橋田宜長,紀州ほそ川飼料,550,0120,04
2026062802010605,05,02,1200,17,06,701,04,4,2024101600,ソウカイファミリア,02,1,横山和生,鈴木慎太,大脇　佑樹,550,0097,03
2026062802010605,05,02,1200,17,06,701,05,5,2024106919,アズライトティアラ,02,2,小沢大仁,浜田多実,荒井　泰樹,550,0507,06
2026062802010605,05,02,1200,17,06,701,06,6,2024106897,ルミナスジェム,02,2,小林美駒,中村直也,Ｇ１レーシング,520,0283,05
2026062802010606,06,02,2000,17,16,703,01,1,2023106817,アルペングロー,03,1,北村友一,上村洋行,キャロットファーム,570,0150,05
2026062802010606,06,02,2000,17,16,703,02,1,2023107035,エクラドット,03,1,舟山瑠泉,西田雄一,キャロットファーム,560,0432,12
2026062802010606,06,02,2000,17,16,703,03,2,2023103175,セイントクーヤ,03,1,長浜鴻緒,黒岩陽一,小島　章義,560,0600,13
2026062802010606,06,02,2000,17,16,703,04,2,2023100604,ショウナンアワード,03,1,斎藤新　,東田明士,国本　哲秀,570,0412,11
2026062802010606,06,02,2000,17,16,703,05,3,2023102511,ビップジョワ,03,2,小林美駒,高柳瑞樹,鈴木　邦英,520,1302,15
2026062802010606,06,02,2000,17,16,703,06,3,2023103607,ロッサコメータ,03,2,岩田望来,吉岡辰弥,ライオンレースホース,550,0109,03
2026062802010606,06,02,2000,17,16,703,07,4,2023101000,フローレンスフーガ,03,1,古川吉洋,四位洋文,ヒダカ・ブリーダーズ・ユニオン,570,0360,08
2026062802010606,06,02,2000,17,16,703,08,4,2023106800,コティノス,03,1,浜中俊　,須貝尚介,キャロットファーム,570,0390,10
2026062802010606,06,02,2000,17,16,703,09,5,2023102915,テンレディーゴー,03,1,吉田隼人,菊川正達,天白　泰司,570,1840,16
2026062802010606,06,02,2000,17,16,703,10,5,2023106380,ベネディクション,03,2,古川奈穂,矢作芳人,広尾レース,530,0178,06
2026062802010606,06,02,2000,17,16,703,11,6,2023102424,シーガルワールド,03,2,横山和生,栗田徹　,山田　弘,550,0051,02
2026062802010606,06,02,2000,17,16,703,12,6,2023103867,アート,03,1,和田陽希,杉山晴紀,石川　達絵,540,0389,09
2026062802010606,06,02,2000,17,16,703,13,7,2023100771,マジックファイヤー,03,1,丹内祐次,浅利英明,Ｈｉｍ　Ｒｏｃｋ　Ｒａｃｉｎｇホールディングス,570,0317,07
2026062802010606,06,02,2000,17,16,703,14,7,2023101375,マテンロウオリジン,03,1,池添謙一,坂口智康,寺田　千代乃,570,0018,01
2026062802010606,06,02,2000,17,16,703,15,8,2023104002,ハルノアメ,03,1,河原田菜,上原博之,酒井　孝敏,530,0113,04
2026062802010606,06,02,2000,17,16,703,16,8,2023106607,ブランニューホーム,03,1,黛弘人　,深山雅史,ミルファーム,570,0774,14
2026062802010607,07,02,1700,24,10,005,01,1,2021105857,ウィンターガーデン,05,2,舟山瑠泉,井上智史,キャロットファーム,550,0341,07
2026062802010607,07,02,1700,24,10,005,02,2,2023105830,ビーチイン,03,2,横山和生,和田勇介,中村　伊三美,530,0048,03
2026062802010607,07,02,1700,24,10,005,03,3,2023105977,キタノサリスカ,03,2,和田陽希,羽月友彦,北所　直人,500,0437,08
2026062802010607,07,02,1700,24,10,005,04,4,2022101678,キャットテイル,04,2,河原田菜,野中賢二,ゴドルフィン,520,0067,04
2026062802010607,07,02,1700,24,10,005,05,5,2021105238,アリストクラシア,05,2,岩田望来,吉岡辰弥,社台レースホース,560,0034,01
2026062802010607,07,02,1700,24,10,005,06,6,2023107075,ガーネットフレア,03,2,鮫島克駿,杉山佳明,キャロットファーム,530,0068,05
2026062802010607,07,02,1700,24,10,005,07,7,2022102388,ヒミノエトワール,04,2,武豊　　,宮地貴稔,佐々木　八郎,560,0035,02
2026062802010607,07,02,1700,24,10,005,08,7,2022105267,サウンドルーチェ,04,2,小林美駒,渡辺薫彦,増田　雄一,530,0106,06
2026062802010607,07,02,1700,24,10,005,09,8,2023105672,ゴールドヴィーナス,03,2,松本大輝,森秀行　,ゴールドレーシング,530,0854,10
2026062802010607,07,02,1700,24,10,005,10,8,2023107384,シャンデヴィーニュ,03,2,北村友一,柴田卓　,シルクレーシング,530,0588,09
2026062802010608,08,02,1200,17,13,005,01,1,2021102433,アートフォーム,05,2,和田陽希,畑端省吾,Ｇ１レーシング,530,2647,13
2026062802010608,08,02,1200,17,13,005,02,2,2021102312,ストレイトアスク,05,2,小林美駒,藤原英昭,廣崎利洋ＨＤ,530,0261,07
2026062802010608,08,02,1200,17,13,005,03,3,2023106176,メーゼ,03,2,鷲頭虎太,菊沢隆徳,古賀　禎彦,510,0476,09
2026062802010608,08,02,1200,17,13,005,04,4,2020100707,クレセントウイング,06,3,舟山瑠泉,高橋文雅,ヒダカ・ブリーダーズ・ユニオン,570,0130,06
2026062802010608,08,02,1200,17,13,005,05,4,2022101920,マグネシアブリック,04,3,坂井瑠星,中舘英二,金子真人ホールディングス,580,0491,10
2026062802010608,08,02,1200,17,13,005,06,5,2023102812,ディーズメンフィス,03,2,河原田菜,村田一誠,秋谷　壽之,500,0059,04
2026062802010608,08,02,1200,17,13,005,07,5,2022103899,グリフォン,04,2,斎藤新　,小椋研介,村木　慎吾,560,0322,08
2026062802010608,08,02,1200,17,13,005,08,6,2023104856,マイケルバローズ,03,1,岩田望来,上村洋行,猪熊　広次,550,0051,03
2026062802010608,08,02,1200,17,13,005,09,6,2023104909,レオアジャイル,03,2,大野拓弥,杉浦宏昭,レオ,530,0048,02
2026062802010608,08,02,1200,17,13,005,10,7,2022105415,ソードマスター,04,1,長浜鴻緒,小笠倫弘,社台レースホース,570,0822,11
2026062802010608,08,02,1200,17,13,005,11,7,2023105868,ナクソス,03,1,松本大輝,井上智史,岡田　牧雄,550,1431,12
2026062802010608,08,02,1200,17,13,005,12,8,2023107231,ニルマーネル,03,2,横山和生,小島茂之,キャロットファーム,530,0030,01
2026062802010608,08,02,1200,17,13,005,13,8,2023102475,コスモレッド,03,2,池添謙一,北出成人,ウエストヒルズ,530,0070,05
2026062802010609,09,02,1800,17,10,005,01,1,2023104386,カムアップローゼス,03,1,岩田望来,浜田多実,前田　幸治,550,0018,01
2026062802010609,09,02,1800,17,10,005,02,2,2023106226,ナムラヒナギク,03,2,小沢大仁,大橋勇樹,奈村　睦弘,530,0110,05
2026062802010609,09,02,1800,17,10,005,03,3,2022102135,ゴーゴータカシ,04,3,吉田隼人,武井亮　,井山　登,580,0076,03
2026062802010609,09,02,1800,17,10,005,04,4,2023101382,ドッグウッド,03,1,斎藤新　,斎藤誠　,林　瑛子,550,0039,02
2026062802010609,09,02,1800,17,10,005,05,5,2023104690,ネッタイヤライ,03,1,坂井瑠星,矢作芳人,犬塚　悠治郎,550,0104,04
2026062802010609,09,02,1800,17,10,005,06,6,2019100907,ゼアズノープレイス,07,1,的場勇人,的場均　,谷口　祐人,580,3061,10
2026062802010609,09,02,1800,17,10,005,07,7,2022104724,ハルフロンティア,04,1,舟山瑠泉,池添学　,ＭＯＭＯレーシング,580,0119,06
2026062802010609,09,02,1800,17,10,005,08,7,2022102896,ハミルトン,04,1,鮫島克駿,高野友和,ターフ・スポート,580,0464,07
2026062802010609,09,02,1800,17,10,005,09,8,2022106807,マイネルイグザルト,04,1,原優介　,佐藤吉勝,サラブレッドクラブ・ラフィアン,580,1077,09
2026062802010609,09,02,1800,17,10,005,10,8,2022105400,ピティロディア,04,1,丹内祐次,室井潔　,吉田　照哉,580,0605,08
2026062802010610,10,02,1700,24,00,010,01,1,2022102138,プリンセッサ,04,2,岩田望来,牧田和弥,永田　和彦,560,0000,00
2026062802010610,10,02,1700,24,00,010,02,2,2021102219,コパノエビータ,05,2,長浜鴻緒,手塚貴久,小林　祥晃,560,0000,00
2026062802010610,10,02,1700,24,00,010,03,3,2022103753,ネクストダンサー,04,2,黛弘人　,伊藤圭三,是枝　浩平,560,0000,00
2026062802010610,10,02,1700,24,00,010,04,4,2022100629,コンティオ,04,2,横山和生,和田勇介,中村　伊三美,560,0000,00
2026062802010610,10,02,1700,24,00,010,05,5,2022105981,ブラックルビー,04,2,北村友一,平岩大典,岩崎　義久,560,0000,00
2026062802010610,10,02,1700,24,00,010,06,6,2022102952,ユージュアーナ,04,2,武豊　　,奥村豊　,長澤　稔,560,0000,00
2026062802010610,10,02,1700,24,00,010,07,6,2022105569,ルージュマローネ,04,2,佐々木大,栗田徹　,東京ホースレーシング,560,0000,00
2026062802010610,10,02,1700,24,00,010,08,7,2022102220,ニシノラヴァンダ,04,2,横山琉人,奥平雅士,西山　茂行,560,0000,00
2026062802010610,10,02,1700,24,00,010,09,7,2022104512,タマモカンパネラ,04,2,原優介　,伊藤圭三,タマモ,560,0000,00
2026062802010610,10,02,1700,24,00,010,10,8,2022106209,ウインシャーガス,04,2,鮫島克駿,杉山晴紀,ウイン,560,0000,00
2026062802010610,10,02,1700,24,00,010,11,8,2021105415,ドーンコーラス,05,2,丹内祐次,大竹正博,ＮＩＣＫＳ,560,0000,00
2026062802010611,11,02,2000,17,00,999,01,1,2022106633,バルナバ,04,1,斎藤新　,浜田多実,ノースヒルズ,550,0000,00
2026062802010611,11,02,2000,17,00,999,02,2,2022104218,ファウストラーゼン,04,1,小林美駒,須貝尚介,宮崎　俊也,560,0000,00
2026062802010611,11,02,2000,17,00,999,03,2,2021101134,ピースワンデュック,05,1,佐々木大,大竹正博,長谷川　成利,550,0000,00
2026062802010611,11,02,2000,17,00,999,04,3,2022104772,マジックサンズ,04,1,横山和生,須貝尚介,サンデーレーシング,580,0000,00
2026062802010611,11,02,2000,17,00,999,05,3,2022100699,イガッチ,04,1,浜中俊　,笹田和秀,猪又　晶介,550,0000,00
2026062802010611,11,02,2000,17,00,999,06,4,2019101422,サンストックトン,07,1,松本大輝,堀内岳志,加藤ステーブル,540,0000,00
2026062802010611,11,02,2000,17,00,999,07,4,2018104609,チャックネイト,08,3,鮫島克駿,堀宣行　,金子真人ホールディングス,580,0000,00
2026062802010611,11,02,2000,17,00,999,08,5,2019100318,ケイアイセナ,07,1,武豊　　,平田修　,亀田　和弘,575,0000,00
2026062802010611,11,02,2000,17,00,999,09,5,2019104756,オニャンコポン,07,3,横山琉人,小島茂之,田原　邦男,540,0000,00
2026062802010611,11,02,2000,17,00,999,10,6,2022102296,ケリフレッドアスク,04,2,北村友一,藤原英昭,廣崎　利洋,550,0000,00
2026062802010611,11,02,2000,17,00,999,11,6,2022104813,ジュタ,04,1,坂井瑠星,矢作芳人,ラ・メール,560,0000,00
2026062802010611,11,02,2000,17,00,999,12,7,2022105073,エコロディノス,04,1,池添謙一,大久保龍,原村　正紀,570,0000,00
2026062802010611,11,02,2000,17,00,999,13,7,2017104756,アラタ,09,1,大野拓弥,和田勇介,村田　能光,580,0000,00
2026062802010611,11,02,2000,17,00,999,14,8,2022105175,フィーリウス,04,1,丹内祐次,手塚貴久,落合　幸弘,560,0000,00
2026062802010611,11,02,2000,17,00,999,15,8,2019104878,デビットバローズ,07,3,岩田望来,上村洋行,猪熊　広次,580,0000,00
2026062802010612,12,02,1200,17,00,010,01,1,2020105073,ガットネロ,06,2,小沢大仁,東田明士,山口　敦広,560,0000,00
2026062802010612,12,02,1200,17,00,010,02,2,2022100933,エルサトアナ,04,2,池添謙一,本田優　,三石川上牧場,560,0000,00
2026062802010612,12,02,1200,17,00,010,03,3,2021110119,サンドロナイト,05,2,北村友一,茶木太樹,吉田　和美,560,0000,00
2026062802010612,12,02,1200,17,00,010,04,3,2023106665,ウチュウノセカイ,03,1,原優介　,青木孝文,長塩　豊,550,0000,00
2026062802010612,12,02,1200,17,00,010,05,4,2022103556,キープサインオン,04,1,岩田望来,加藤征弘,諸江　幸祐,580,0000,00
2026062802010612,12,02,1200,17,00,010,06,4,2021101595,ヴィヴァクラウン,05,1,大野拓弥,杉浦宏昭,西村　有人,580,0000,00
2026062802010612,12,02,1200,17,00,010,07,5,2021103595,ビーコング,05,1,松本大輝,小手川準,馬場　祥晃,580,0000,00
2026062802010612,12,02,1200,17,00,010,08,5,2023102567,フェアリーライズ,03,2,黛弘人　,秋山真一,吉岡　寛行,530,0000,00
2026062802010612,12,02,1200,17,00,010,09,6,2021110023,エクストラバック,05,1,鮫島克駿,前川恭子,Ｈ．Ｈ．シェイク・ハムダン,580,0000,00
2026062802010612,12,02,1200,17,00,010,10,6,2023100214,シーグルロス,03,2,小林美駒,尾形和幸,伊藤　正樹,530,0000,00
2026062802010612,12,02,1200,17,00,010,11,7,2022103527,ライツユーアップ,04,2,丹内祐次,角田晃一,ノルマンディーサラブレッドレーシング,560,0000,00
2026062802010612,12,02,1200,17,00,010,12,7,2023103355,クリエープキー,03,2,古川吉洋,牧光二　,中平　和宏,530,0000,00
2026062802010612,12,02,1200,17,00,010,13,8,2020106623,ゴキゲンサン,06,2,岩田康誠,伊藤大士,ニッシンホールディングス,560,0000,00
2026062802010612,12,02,1200,17,00,010,14,8,2023106104,ホワイトドラゴン,03,1,横山和生,伊藤大士,ザ・チャンピオンズ,550,0000,00
